key,municipio,departamento,ano,mes,fecha_hecho,cod_muni,SECUESTRO EXTORSIVO,SECUESTRO SIMPLE,TOTAL SECUESTROS,POB_CABECERA,POB_RURAL,POB_TOTAL,Tasa_100_habitantes,periodo,ASESINATOS,Coeficiente de Gini,Incidencia de la pobreza monetaria,Incidencia de la pobreza monetaria extrema,Población en condición de miseria,Índice de pobreza multidimensional - IPM,CULTIVOS_COCA,TOTAL_DESAPARICION,TOTAL_ACCIONES,TOTAL MASACRE
27025-2014,ALTO BAUDO,CHOCO,2014,12,2014-12-16,27025,0.0,1.0,1.0,3110,21811,24921,4.0126800690180975,2010,6.0,0.0,0.0,0.0,0.0,0.0,135.0,2.0,2.0,0.0
27025-2016,ALTO BAUDO,CHOCO,2016,11,2016-11-05,27025,0.0,1.0,1.0,3255,23022,26277,3.8056094683563573,2015,0.0,0.0,0.0,0.0,0.0,0.0,57.97,0.0,0.0,0.0
27025-2019,ALTO BAUDO,CHOCO,2019,8,2019-08-24,27025,1.0,0.0,1.0,3465,24517,27982,3.5737259666928742,2015,0.0,0.0,0.0,0.0,0.0,0.0,38.75,0.0,0.0,0.0
27050-2003,ATRATO,CHOCO,2003,7,2003-07-23,27050,1.0,0.0,1.0,1771,2691,4462,22.411474675033617,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
27050-2018,ATRATO,CHOCO,2018,7,2018-07-12,27050,1.0,0.0,1.0,2858,3205,6063,16.49348507339601,2015,0.0,0.0,0.0,0.0,8.26,61.5,0.0,0.0,0.0,0.0
27050-2022,ATRATO,CHOCO,2022,10,2022-10-10,27050,1.0,0.0,1.0,3073,3543,6616,15.114873035066505,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27050-2024,ATRATO,CHOCO,2024,1,2024-01-06,27050,2.0,0.0,2.0,3120,3721,6841,29.235491887151,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27073-1997,BAGADO,CHOCO,1997,1,1997-01-28,27073,2.0,0.0,2.0,1558,11147,12705,15.741833923652106,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
27073-1999,BAGADO,CHOCO,1999,8,1999-08-19,27073,1.0,0.0,1.0,1735,11422,13157,7.60051683514479,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27073-2001,BAGADO,CHOCO,2001,6,2001-06-01,27073,1.0,3.0,4.0,2007,5999,8006,49.96252810392206,2000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27073-2002,BAGADO,CHOCO,2002,2,2002-02-10,27073,2.0,1.0,3.0,2108,5988,8096,37.055335968379445,2000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
27073-2004,BAGADO,CHOCO,2004,9,2004-09-01,27073,1.0,0.0,1.0,2152,6311,8463,11.816140848398913,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27073-2007,BAGADO,CHOCO,2007,11,2007-11-23,27073,0.0,1.0,1.0,2283,6820,9103,10.985389432055367,2005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27073-2011,BAGADO,CHOCO,2011,8,2011-08-15,27073,2.0,0.0,2.0,2410,7490,9900,20.2020202020202,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27073-2014,BAGADO,CHOCO,2014,9,2014-09-09,27073,1.0,0.0,1.0,2466,7891,10357,9.655305590421937,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27075-1997,BAHIA SOLANO,CHOCO,1997,10,1997-10-30,27075,1.0,0.0,1.0,2541,4099,6640,15.060240963855422,1995,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27075-2002,BAHIA SOLANO,CHOCO,2002,1,2002-01-14,27075,35.0,0.0,35.0,3963,3386,7349,476.2552728262349,2000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
27075-2003,BAHIA SOLANO,CHOCO,2003,3,2003-03-25,27075,5.0,1.0,6.0,4119,3443,7562,79.34408886537953,2000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27075-2006,BAHIA SOLANO,CHOCO,2006,3,2006-03-30,27075,1.0,0.0,1.0,4574,3589,8163,12.250398137939484,2005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27075-2008,BAHIA SOLANO,CHOCO,2008,2,2008-02-07,27075,0.0,1.0,1.0,4855,3672,8527,11.727453969743168,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
27075-2013,BAHIA SOLANO,CHOCO,2013,4,2013-04-21,27075,0.0,1.0,1.0,5636,3865,9501,10.52520787285549,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27077-1999,BAJO BAUDO,CHOCO,1999,11,1999-11-28,27077,3.0,0.0,3.0,2691,13909,16600,18.072289156626507,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
27077-2004,BAJO BAUDO,CHOCO,2004,3,2004-03-01,27077,0.0,1.0,1.0,4206,14760,18966,5.272593061267531,2000,0.0,0.0,0.0,0.0,0.0,0.0,78.0,4.0,0.0,0.0
27077-2005,BAJO BAUDO,CHOCO,2005,1,2005-01-26,27077,1.0,0.0,1.0,4452,15362,19814,5.0469365095387095,2005,0.0,0.0,0.0,0.0,0.0,95.75,332.0,1.0,0.0,0.0
27077-2006,BAJO BAUDO,CHOCO,2006,8,2006-08-09,27077,0.0,3.0,3.0,4676,15985,20661,14.520110352838682,2005,5.0,0.0,0.0,0.0,0.0,0.0,82.0,8.0,0.0,0.0
27077-2008,BAJO BAUDO,CHOCO,2008,3,2008-03-11,27077,0.0,1.0,1.0,5120,17216,22336,4.477077363896848,2005,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,8.0
27077-2010,BAJO BAUDO,CHOCO,2010,7,2010-07-05,27077,1.0,0.0,1.0,5542,18444,23986,4.169098640873843,2010,0.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0,0.0,0.0
27077-2018,BAJO BAUDO,CHOCO,2018,9,2018-09-07,27077,0.0,1.0,1.0,7041,22916,29957,3.3381179690890277,2015,0.0,0.0,0.0,0.0,37.59,80.4,53.69,0.0,0.0,0.0
27077-2024,BAJO BAUDO,CHOCO,2024,3,2024-03-21,27077,0.0,1.0,1.0,6963,26967,33930,2.9472443265546713,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27099-2001,BOJAYA,CHOCO,2001,9,2001-09-11,27099,0.0,8.0,8.0,846,6961,7807,102.47214038683232,2000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27135-2009,EL CANTON DEL SAN PABLO,CHOCO,2009,12,2009-12-07,27135,2.0,0.0,2.0,2446,3322,5768,34.674063800277395,2005,1.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0
27150-2009,CARMEN DEL DARIEN,CHOCO,2009,6,2009-06-18,27150,1.0,0.0,1.0,1415,8436,9851,10.151253679829459,2005,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27160-2009,CERTEGUI,CHOCO,2009,8,2009-08-17,27160,2.0,0.0,2.0,3550,3249,6799,29.416090601559052,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27160-2011,CERTEGUI,CHOCO,2011,1,2011-01-29,27160,2.0,0.0,2.0,3515,3080,6595,30.326004548900684,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27160-2018,CERTEGUI,CHOCO,2018,9,2018-09-10,27160,1.0,0.0,1.0,3321,2314,5635,17.74622892635315,2015,0.0,0.0,0.0,0.0,9.84,55.9,0.0,0.0,0.0,0.0
27160-2023,CERTEGUI,CHOCO,2023,4,2023-04-08,27160,1.0,0.0,1.0,3465,2623,6088,16.4257555847569,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27205-1996,CONDOTO,CHOCO,1996,5,1996-05-01,27205,2.0,1.0,3.0,4615,12384,16999,17.648096946879228,1995,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
27205-2002,CONDOTO,CHOCO,2002,10,2002-10-21,27205,0.0,1.0,1.0,6869,2870,9739,10.267994660642776,2000,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27205-2003,CONDOTO,CHOCO,2003,7,2003-07-24,27205,1.0,0.0,1.0,7048,2871,9919,10.081661457808247,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
27205-2013,CONDOTO,CHOCO,2013,2,2013-02-23,27205,2.0,0.0,2.0,8976,3066,12042,16.608536787908985,2010,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
27205-2015,CONDOTO,CHOCO,2015,5,2015-05-08,27205,1.0,2.0,3.0,9329,3019,12348,24.295432458697764,2015,0.0,0.0,0.0,0.0,0.0,0.0,20.57,0.0,0.0,0.0
27205-2016,CONDOTO,CHOCO,2016,5,2016-05-05,27205,1.0,0.0,1.0,9453,2994,12447,8.034064433196756,2015,0.0,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.0
27245-1996,EL CARMEN DE ATRATO,CHOCO,1996,10,1996-10-25,27245,1.0,0.0,1.0,1554,4324,5878,17.01258931609391,1995,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27245-1997,EL CARMEN DE ATRATO,CHOCO,1997,1,1997-01-03,27245,8.0,5.0,13.0,1545,4475,6020,215.9468438538206,1995,17.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
27245-1998,EL CARMEN DE ATRATO,CHOCO,1998,3,1998-03-03,27245,4.0,1.0,5.0,1721,4310,6031,82.90499088045101,1995,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,8.0
27245-1999,EL CARMEN DE ATRATO,CHOCO,1999,11,1999-11-30,27245,1.0,0.0,1.0,1737,4266,6003,16.65833749791771,1995,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
27245-2000,EL CARMEN DE ATRATO,CHOCO,2000,9,2000-09-05,27245,1.0,7.0,8.0,1840,4134,5974,133.91362571141613,2000,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
27245-2001,EL CARMEN DE ATRATO,CHOCO,2001,2,2001-02-23,27245,2.0,13.0,15.0,1993,3996,5989,250.4591751544498,2000,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,5.0
27245-2002,EL CARMEN DE ATRATO,CHOCO,2002,1,2002-01-06,27245,2.0,3.0,5.0,2095,4004,6099,81.98065256599442,2000,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,0.0
27245-2003,EL CARMEN DE ATRATO,CHOCO,2003,5,2003-05-04,27245,1.0,1.0,2.0,2129,4113,6242,32.04101249599487,2000,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
27245-2005,EL CARMEN DE ATRATO,CHOCO,2005,3,2005-03-30,27245,0.0,8.0,8.0,2211,4334,6545,122.23071046600458,2005,0.0,0.0,0.0,0.0,0.0,80.21,0.0,1.0,1.0,0.0
27245-2006,EL CARMEN DE ATRATO,CHOCO,2006,8,2006-08-03,27245,2.0,0.0,2.0,2237,4454,6691,29.890898221491554,2005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27245-2007,EL CARMEN DE ATRATO,CHOCO,2007,11,2007-11-27,27245,2.0,0.0,2.0,2275,4569,6844,29.22267679719462,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27245-2018,EL CARMEN DE ATRATO,CHOCO,2018,1,2018-01-26,27245,0.0,1.0,1.0,2510,5683,8193,12.205541315757355,2015,1.0,0.0,0.0,0.0,13.75,54.0,0.0,0.0,0.0,0.0
27250-2019,EL LITORAL DEL SAN JUAN,CHOCO,2019,12,2019-12-20,27250,1.0,0.0,1.0,1868,20374,22242,4.4959985612804605,2015,2.0,0.0,0.0,0.0,0.0,0.0,59.41,0.0,1.0,0.0
27250-2023,EL LITORAL DEL SAN JUAN,CHOCO,2023,8,2023-08-12,27250,0.0,1.0,1.0,1533,23434,24967,4.005286978812032,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27361-1996,ISTMINA,CHOCO,1996,2,1996-02-25,27361,9.0,1.0,10.0,7495,16932,24427,40.93830597289884,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
27361-1997,ISTMINA,CHOCO,1997,1,1997-01-20,27361,1.0,0.0,1.0,7833,12155,19988,5.003001801080648,1995,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
27361-2000,ISTMINA,CHOCO,2000,4,2000-04-30,27361,1.0,3.0,4.0,10722,22742,33464,11.953143676786995,2000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27361-2001,ISTMINA,CHOCO,2001,9,2001-09-02,27361,0.0,1.0,1.0,11952,21081,33033,3.027275754548482,2000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27361-2014,ISTMINA,CHOCO,2014,8,2014-08-07,27361,0.0,1.0,1.0,20282,11953,32235,3.102218085931441,2010,1.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0
27372-1999,JURADO,CHOCO,1999,12,1999-12-12,27372,1.0,0.0,1.0,1418,2239,3657,27.344818156959256,1995,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0
27372-2000,JURADO,CHOCO,2000,8,2000-08-05,27372,0.0,3.0,3.0,1554,2240,3794,79.0722192936215,2000,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27372-2005,JURADO,CHOCO,2005,7,2005-07-20,27372,0.0,4.0,4.0,1938,2613,4551,87.89277081960009,2005,1.0,0.0,0.0,0.0,0.0,98.85,0.0,1.0,0.0,0.0
27413-2001,LLORO,CHOCO,2001,10,2001-10-11,27413,0.0,3.0,3.0,2124,6817,8941,33.55329381500951,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
27413-2002,LLORO,CHOCO,2002,3,2002-03-06,27413,3.0,3.0,6.0,2270,6687,8957,66.9867143016635,2000,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
27413-2003,LLORO,CHOCO,2003,4,2003-04-10,27413,1.0,0.0,1.0,2326,6676,9002,11.108642523883582,2000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
27413-2005,LLORO,CHOCO,2005,4,2005-04-09,27413,1.0,0.0,1.0,2500,6705,9205,10.863661053775122,2005,3.0,0.0,0.0,0.0,0.0,90.65,0.0,0.0,0.0,0.0
27413-2006,LLORO,CHOCO,2006,4,2006-04-29,27413,2.0,0.0,2.0,2573,6728,9301,21.503064186646597,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27413-2011,LLORO,CHOCO,2011,11,2011-11-30,27413,0.0,2.0,2.0,2939,6730,9669,20.68466232288758,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27413-2012,LLORO,CHOCO,2012,6,2012-06-29,27413,1.0,0.0,1.0,3007,6700,9707,10.301844030081384,2010,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,0.0
27425-2013,MEDIO ATRATO,CHOCO,2013,10,2013-10-18,27425,0.0,1.0,1.0,715,7358,8073,12.38696890870804,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27425-2018,MEDIO ATRATO,CHOCO,2018,8,2018-08-02,27425,0.0,6.0,6.0,944,9728,10672,56.22188905547226,2015,0.0,0.0,0.0,0.0,15.5,76.6,0.0,0.0,0.0,0.0
27430-2023,MEDIO BAUDO,CHOCO,2023,1,2023-01-08,27430,2.0,0.0,2.0,2173,14459,16632,12.025012025012025,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
27450-2018,MEDIO SAN JUAN,CHOCO,2018,7,2018-07-24,27450,1.0,0.0,1.0,2622,7957,10579,9.452689290103034,2015,0.0,0.0,0.0,0.0,13.55,69.7,224.96,0.0,0.0,0.0
27491-1996,NOVITA,CHOCO,1996,5,1996-05-03,27491,1.0,0.0,1.0,1485,6331,7816,12.794268167860798,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27491-1997,NOVITA,CHOCO,1997,4,1997-04-05,27491,1.0,0.0,1.0,1537,6426,7963,12.558081125204069,1995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
27491-2000,NOVITA,CHOCO,2000,11,2000-11-25,27491,0.0,1.0,1.0,1970,5517,7487,13.356484573260317,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27491-2012,NOVITA,CHOCO,2012,3,2012-03-03,27491,1.0,0.0,1.0,3096,5411,8507,11.755025273304337,2010,0.0,0.0,0.0,0.0,0.0,0.0,165.0,1.0,2.0,0.0
27491-2016,NOVITA,CHOCO,2016,6,2016-06-10,27491,1.0,0.0,1.0,3393,5627,9020,11.086474501108647,2015,0.0,0.0,0.0,0.0,0.0,0.0,75.26,0.0,0.0,0.0
27495-1999,NUQUI,CHOCO,1999,10,1999-10-08,27495,0.0,1.0,1.0,1304,7208,8512,11.748120300751879,1995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
27495-2001,NUQUI,CHOCO,2001,2,2001-02-01,27495,2.0,2.0,4.0,1494,7223,8717,45.887346564184924,2000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0
27495-2004,NUQUI,CHOCO,2004,10,2004-10-30,27495,1.0,0.0,1.0,1572,8291,9863,10.13890297069857,2000,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
27495-2006,NUQUI,CHOCO,2006,6,2006-06-15,27495,1.0,0.0,1.0,1590,9192,10782,9.274717121127805,2005,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
27495-2008,NUQUI,CHOCO,2008,1,2008-01-13,27495,6.0,0.0,6.0,1627,10097,11724,51.17707267144319,2005,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,0.0,0.0
27580-2011,RIO IRO,CHOCO,2011,10,2011-10-14,27580,1.0,0.0,1.0,1544,5676,7220,13.850415512465375,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27600-2017,RIO QUITO,CHOCO,2017,7,2017-07-11,27600,1.0,0.0,1.0,2228,5641,7869,12.708095056551024,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27600-2022,RIO QUITO,CHOCO,2022,11,2022-11-27,27600,1.0,0.0,1.0,2336,6486,8822,11.335298118340512,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27615-1996,RIOSUCIO,CHOCO,1996,7,1996-07-03,27615,2.0,0.0,2.0,5547,18460,24007,8.330903486483109,1995,47.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,8.0,18.0
27615-1997,RIOSUCIO,CHOCO,1997,2,1997-02-07,27615,4.0,0.0,4.0,5733,18823,24556,16.28929793125916,1995,143.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,58.0,18.0
27615-1998,RIOSUCIO,CHOCO,1998,5,1998-05-01,27615,2.0,0.0,2.0,6541,17765,24306,8.228420966016621,1995,35.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,8.0
27615-1999,RIOSUCIO,CHOCO,1999,4,1999-04-07,27615,11.0,0.0,11.0,6825,17399,24224,45.40951122853369,1995,25.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,18.0
27615-2000,RIOSUCIO,CHOCO,2000,1,2000-01-12,27615,2.0,0.0,2.0,7585,16630,24215,8.259343382201115,2000,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,0.0
27615-2002,RIOSUCIO,CHOCO,2002,10,2002-10-17,27615,0.0,2.0,2.0,9004,13341,22345,8.950548221078542,2000,39.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,22.0
27660-2001,SAN JOSE DEL PALMAR,CHOCO,2001,6,2001-06-25,27660,1.0,4.0,5.0,1098,3793,4891,102.22858311183806,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27660-2002,SAN JOSE DEL PALMAR,CHOCO,2002,7,2002-07-24,27660,7.0,0.0,7.0,1144,3721,4865,143.88489208633095,2000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0
27660-2017,SAN JOSE DEL PALMAR,CHOCO,2017,3,2017-03-12,27660,0.0,2.0,2.0,1338,3771,5109,39.146604032100214,2015,7.0,0.0,0.0,0.0,0.0,0.0,392.52,2.0,0.0,0.0
27745-1999,SIPI,CHOCO,1999,2,1999-02-07,27745,0.0,1.0,1.0,397,2003,2400,41.66666666666667,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27745-2024,SIPI,CHOCO,2024,10,2024-10-14,27745,0.0,3.0,3.0,753,2859,3612,83.05647840531562,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27745-2025,SIPI,CHOCO,2025,1,2025-01-04,27745,0.0,1.0,1.0,747,2917,3664,27.292576419213972,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27787-1996,TADO,CHOCO,1996,5,1996-05-07,27787,1.0,1.0,2.0,5046,13644,18690,10.700909577314071,1995,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
27787-1998,TADO,CHOCO,1998,3,1998-03-24,27787,1.0,0.0,1.0,5750,13512,19262,5.191568892119198,1995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27787-1999,TADO,CHOCO,1999,9,1999-09-21,27787,1.0,0.0,1.0,5946,13386,19332,5.172770535899027,1995,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27787-2001,TADO,CHOCO,2001,12,2001-12-03,27787,0.0,1.0,1.0,7103,5491,12594,7.940289026520565,2000,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0
27787-2002,TADO,CHOCO,2002,4,2002-04-18,27787,5.0,1.0,6.0,7552,5461,13013,46.107738415430724,2000,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0
27787-2003,TADO,CHOCO,2003,2,2003-02-03,27787,13.0,1.0,14.0,7771,5590,13361,104.78257615447946,2000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0
27787-2004,TADO,CHOCO,2004,5,2004-05-14,27787,4.0,3.0,7.0,8006,5717,13723,51.00925453618014,2000,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
27787-2005,TADO,CHOCO,2005,9,2005-09-01,27787,2.0,0.0,2.0,8241,5840,14081,14.203536680633478,2005,1.0,0.0,0.0,0.0,0.0,79.29,1.53,1.0,12.0,0.0
27787-2006,TADO,CHOCO,2006,8,2006-08-11,27787,1.0,0.0,1.0,8464,5983,14447,6.921852287672181,2005,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27787-2008,TADO,CHOCO,2008,12,2008-12-17,27787,1.0,0.0,1.0,8920,6261,15181,6.58718134510243,2005,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
27787-2009,TADO,CHOCO,2009,4,2009-04-25,27787,1.0,1.0,2.0,9141,6378,15519,12.887428313680005,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
27787-2010,TADO,CHOCO,2010,4,2010-04-08,27787,4.0,0.0,4.0,9356,6462,15818,25.287646984448095,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
27787-2011,TADO,CHOCO,2011,11,2011-11-09,27787,0.0,1.0,1.0,9550,6570,16120,6.20347394540943,2010,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
27787-2013,TADO,CHOCO,2013,7,2013-07-06,27787,1.0,0.0,1.0,9954,6780,16734,5.975857535556353,2010,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
27787-2015,TADO,CHOCO,2015,1,2015-01-15,27787,3.0,1.0,4.0,10320,6990,17310,23.108030040439054,2015,0.0,0.0,0.0,0.0,0.0,0.0,5.51,0.0,2.0,0.0
27787-2016,TADO,CHOCO,2016,4,2016-04-06,27787,3.0,0.0,3.0,10452,7084,17536,17.107664233576642,2015,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0
27787-2017,TADO,CHOCO,2017,8,2017-08-19,27787,1.0,0.0,1.0,10657,7179,17836,5.606638259699484,2015,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0
27787-2018,TADO,CHOCO,2018,4,2018-04-18,27787,0.0,1.0,1.0,10753,7258,18011,5.5521625673199715,2015,0.0,0.0,0.0,0.0,14.24,59.9,0.0,0.0,0.0,0.0
27787-2019,TADO,CHOCO,2019,3,2019-03-02,27787,1.0,0.0,1.0,10740,7185,17925,5.578800557880056,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27787-2021,TADO,CHOCO,2021,11,2021-11-13,27787,2.0,0.0,2.0,11359,7710,19069,10.488226965231528,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27787-2024,TADO,CHOCO,2024,1,2024-01-29,27787,1.0,0.0,1.0,11805,8349,20154,4.961794184777215,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27800-2000,UNGUIA,CHOCO,2000,7,2000-07-15,27800,2.0,0.0,2.0,2951,6962,9913,20.17552708564511,2000,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0
27800-2001,UNGUIA,CHOCO,2001,9,2001-09-18,27800,0.0,1.0,1.0,3206,6678,9884,10.117361392148927,2000,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
27800-2003,UNGUIA,CHOCO,2003,7,2003-07-21,27800,0.0,1.0,1.0,3438,6773,10211,9.793360101850945,2000,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
41001-1996,NEIVA,HUILA,1996,5,1996-05-05,41001,5.0,0.0,5.0,252799,17400,270199,1.850487973678659,1995,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41001-1997,NEIVA,HUILA,1997,2,1997-02-10,41001,7.0,0.0,7.0,257312,17579,274891,2.5464638711343768,1995,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41001-1998,NEIVA,HUILA,1998,3,1998-03-01,41001,10.0,3.0,13.0,261592,17767,279359,4.653510357640169,1995,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0
41001-1999,NEIVA,HUILA,1999,1,1999-01-27,41001,13.0,3.0,16.0,265728,17955,283683,5.6400982787125065,1995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
